link,address,price,beds,bath,date_added,available_date,deposit,furnish_type,property_type,station_1,station_1_dist,station_2,station_2_dist,station_3,station_3_dist
https://www.rightmove.co.uk/properties/148930877#/?channel=RES_LET,"Garrioch Road, North Kelvinside, Glasgow, G20","£2,000 pcm",2,2,09/06/2024,Now,"£2,500",Furnished,Flat,Hillhead Station,0.5 miles,Kelvinbridge Station,0.7 miles,Kelvinhall Station,1.0 miles
https://www.rightmove.co.uk/properties/148856315#/?channel=RES_LET,"University Avenue, Gasgow, G12","£3,500 pcm",5,1,08/06/2024,Now,"£4,038",Furnished,Flat,Kelvinbridge Station,0.2 miles,Hillhead Station,0.4 miles,St. George's Cross Station,0.6 miles
https://www.rightmove.co.uk/properties/148924736#/?channel=RES_LET,"Rannoch Street, Glasgow, G44 4DD",£725 pcm,1,1,08/06/2024,Now,£800,Unfurnished,Flat,Cathcart Station,0.2 miles,Mount Florida Station,0.5 miles,Langside Station,0.6 miles
https://www.rightmove.co.uk/properties/148923383#/?channel=RES_LET,"Rockmount Avenue, Barrhead, Glasgow",£995 pcm,4,2,08/06/2024,Now,"£1,200",Unfurnished,Apartment,Barrhead Station,0.9 miles,Nitshill Station,1.5 miles,Patterton Station,1.9 miles
https://www.rightmove.co.uk/properties/128045126#/?channel=RES_LET,"The Lindens, Glasgow, G71","£1,400 pcm",2,2,08/06/2024,15/07/2024,"£1,500",Unfurnished,Ground Flat,Blantyre Station,0.7 miles,Uddingston Station,1.6 miles,Hamilton West Station,1.7 miles
https://www.rightmove.co.uk/properties/148919063#/?channel=RES_LET,"Finnieston Street, City Centre, Glasgow, G3","£1,600 pcm",2,1,08/06/2024,09/07/2024,"£1,850",Furnished,Flat,Exhibition Centre Station,0.3 miles,Anderston Station,0.4 miles,Kinning Park Station,0.6 miles
https://www.rightmove.co.uk/properties/148358843#/?channel=RES_LET,"Argyle Street, Glasgow, G2","£1,395 pcm",2,2,07/06/2024,Now,"£1,610",Furnished,Flat,Glasgow Central Station,0.2 miles,Anderston Station,0.4 miles,St. Enoch Station,0.4 miles
https://www.rightmove.co.uk/properties/148908905#/?channel=RES_LET,"Napiershall Street, Glasgow, G20","£1,270 pcm",2,2,07/06/2024,26/06/2024,£500,Ask agent,Flat,Kelvinbridge Station,0.2 miles,St. George's Cross Station,0.2 miles,Charing Cross (Glasgow) Station,0.6 miles
https://www.rightmove.co.uk/properties/148907399#/?channel=RES_LET,"Craigpark, Glasgow, Glasgow City, G31","£1,175 pcm",2,2,07/06/2024,24/06/2024,"£1,600",Ask agent,Flat,Alexandra Parade Station,0.4 miles,Bellgrove Station,0.5 miles,Duke Street Station,0.5 miles
https://www.rightmove.co.uk/properties/134301611#/?channel=RES_LET,"Flat 1, Solasta Riverside, Clyde Place, Glasgow, G5","£2,325 pcm",3,2,07/06/2024,05/07/2024,Ask agent,Furnished,Apartment,Bridge Street Station,0.1 miles,Glasgow Central Station,0.3 miles,St. Enoch Station,0.3 miles
https://www.rightmove.co.uk/properties/148903985#/?channel=RES_LET,"Clairmont Gardens, Glasgow, Glasgow City, G3","£5,250 pcm",3,3,07/06/2024,Now,"£7,875",Furnished,Flat,Charing Cross (Glasgow) Station,0.2 miles,Exhibition Centre Station,0.4 miles,St. George's Cross Station,0.5 miles
https://www.rightmove.co.uk/properties/148894706#/?channel=RES_LET,"Gartcarron Hill, Glasgow, G68",£700 pcm,1,1,07/06/2024,Ask agent,£700,Unfurnished,Flat,Croy Station,0.7 miles,Greenfaulds Station,1.6 miles,Cumbernauld Station,1.7 miles
https://www.rightmove.co.uk/properties/148898096#/?channel=RES_LET,"Larchfield Avenue, Glasgow",£895 pcm,2,,07/06/2024,Now,"£1,239",Ask agent,Flat,Scotstounhill Station,0.3 miles,Garscadden Station,0.7 miles,Jordanhill Station,1.0 miles
https://www.rightmove.co.uk/properties/148895549#/?channel=RES_LET,"Wellshot Road, Tollcross",£750 pcm,1,1,07/06/2024,Now,"£1,500",Unfurnished,Apartment,Carntyne Station,0.5 miles,Shettleston Station,0.7 miles,Carmyle Station,1.1 miles
https://www.rightmove.co.uk/properties/149438306#/?channel=RES_LET,"PLATFORM_, Anderston Quay, Glasgow","£1,179 pcm",,1,21/06/2024,29/06/2024,Ask agent,Unfurnished,Studio,Anderston Station,0.2 miles,Bridge Street Station,0.5 miles,West Street Station,0.5 miles
https://www.rightmove.co.uk/properties/147845966#/?channel=RES_LET,"Cumbernauld Road, Glasgow, G33 6EL",£675 pcm,1,1,07/06/2024,Now,£675,Unfurnished,Flat,Robroyston Station,0.6 miles,Stepps Station,0.6 miles,Shettleston Station,2.3 miles
https://www.rightmove.co.uk/properties/148888214#/?channel=RES_LET,"Dudley Drive, Glasgow, G12","£1,450 pcm",2,1,07/06/2024,Now,"£1,950",Furnished,,Hyndland Station,0.2 miles,Partick Station,0.5 miles,Partick Station,0.5 miles
https://www.rightmove.co.uk/properties/148783553#/?channel=RES_LET,"Kelvingrove Street, Kelvingrove, Glasgow, G3","£3,500 pcm",5,1,07/06/2024,07/07/2024,"£5,000",Furnished,Flat,Exhibition Centre Station,0.3 miles,Charing Cross (Glasgow) Station,0.4 miles,Kelvinbridge Station,0.6 miles
https://www.rightmove.co.uk/properties/148886069#/?channel=RES_LET,"Garngaber Avenue, Glasgow, G66","£2,200 pcm",1,,07/06/2024,Ask agent,Ask agent,Unfurnished,House Share,Lenzie Station,0.1 miles,Stepps Station,2.3 miles,Robroyston Station,2.5 miles
https://www.rightmove.co.uk/properties/148886378#/?channel=RES_LET,"Wallace Street, Glasgow, G5 8AL",£950 pcm,2,2,07/06/2024,Now,£950,Furnished,Apartment,West Street Station,0.2 miles,Bridge Street Station,0.3 miles,Shields Road Station,0.5 miles
https://www.rightmove.co.uk/properties/148885244#/?channel=RES_LET,"St. Mungo Avenue, Glasgow, G4","£1,500 pcm",3,1,07/06/2024,01/07/2024,"£1,500",Furnished,Flat,High Street (Glasgow) Station,0.4 miles,Glasgow Queen Street Station,0.4 miles,Buchanan Street Station,0.4 miles
https://www.rightmove.co.uk/properties/148759091#/?channel=RES_LET,"Inverlair Avenue, Glasgow, Glasgow City, G43","£1,295 pcm",2,2,07/06/2024,Now,"£1,350",Unfurnished,Flat,Cathcart Station,0.3 miles,Langside Station,0.5 miles,Mount Florida Station,0.4 miles
https://www.rightmove.co.uk/properties/147349988#/?channel=RES_LET,"Douglas Muir Drive, Milngavie, Glasgow, East Dunbartonshire, G62","£2,550 pcm",4,3,07/06/2024,Now,"£3,675",Unfurnished,Detached,Milngavie Station,1.4 miles,Bearsden Station,2.1 miles,Hillfoot Station,2.2 miles
https://www.rightmove.co.uk/properties/148882796#/?channel=RES_LET,"Gartferry Street, Springburn",£900 pcm,3,1,07/06/2024,Now,£900,Unfurnished,Flat,Springburn Station,0.3 miles,Barnhill Station,0.5 miles,Ashfield Station,1.0 miles
https://www.rightmove.co.uk/properties/146613338#/?channel=RES_LET,"Inverlair Avenue, Glasgow, G43","£1,795 pcm",2,2,07/06/2024,Now,£950,Unfurnished,Flat,Cathcart Station,0.4 miles,Langside Station,0.4 miles,Mount Florida Station,0.8 miles
https://www.rightmove.co.uk/properties/148189094#/?channel=RES_LET,"Meadowpark Street, Dennistoun, Glasgow, G31","£1,295 pcm",3,2,07/06/2024,Now,"£1,942",Unfurnished,Flat,Alexandra Parade Station,0.1 miles,Duke Street Station,0.4 miles,Bellgrove Station,0.7 miles
https://www.rightmove.co.uk/properties/124149797#/?channel=RES_LET,"Jordanhill Crescent, Glasgow, G13","£2,950 pcm",6,,07/06/2024,Now,"£3,500",Unfurnished,Detached Villa,Scotstounhill Station,0.4 miles,Jordanhill Station,0.7 miles,Anniesland Station,0.8 miles
https://www.rightmove.co.uk/properties/148867013#/?channel=RES_LET,"Rosebery Terrace, G5","£1,095 pcm",2,1,07/06/2024,Now,"£1,095",Part furnished,Ground Flat,Dalmarnock Station,0.8 miles,Bridgeton Station,0.8 miles,Crosshill Station,0.9 miles
https://www.rightmove.co.uk/properties/148865966#/?channel=RES_LET,"Torrisdale Street, Glasgow, G42 8PJ",£695 pcm,1,1,07/06/2024,Now,£695,Unfurnished,Flat,Queens Park (Glasgow) Station,0.0 miles,Pollokshields West Station,0.4 miles,Pollokshields East Station,0.4 miles
https://www.rightmove.co.uk/properties/148864805#/?channel=RES_LET,Pitt Street,"£1,295 pcm",2,1,07/06/2024,Now,"£1,295",Furnished,Apartment,Cowcaddens Station,0.3 miles,Charing Cross (Glasgow) Station,0.3 miles,Anderston Station,0.5 miles
https://www.rightmove.co.uk/properties/149474999#/?channel=RES_LET,"West Princes Street, Glasgow, G4","£1,800 pcm",3,1,07/06/2024,Now,"£1,800",Furnished,Flat,St. George's Cross Station,0.1 miles,Kelvinbridge Station,0.4 miles,Charing Cross (Glasgow) Station,0.3 miles
https://www.rightmove.co.uk/properties/148858544#/?channel=RES_LET,"Quarryknowe Street, Glasgow, G31",£795 pcm,2,1,06/06/2024,Now,"£1,190",Furnished,Flat,Carntyne Station,0.5 miles,Duke Street Station,1.0 miles,Shettleston Station,1.2 miles
https://www.rightmove.co.uk/properties/148858541#/?channel=RES_LET,"Strathfillan Road, East Kilbride, Glasgow, South Lanarkshire, G74",£500 pcm,1,1,06/06/2024,Now,£500,Unfurnished,,East Kilbride Station,0.3 miles,Hairmyres Station,1.3 miles,Thorntonhall Station,2.5 miles
https://www.rightmove.co.uk/properties/148858538#/?channel=RES_LET,"Airlie Street, Glasgow, G12","£1,195 pcm",2,1,06/06/2024,Now,"£1,790",Unfurnished,Flat,Hyndland Station,0.2 miles,Partick Station,0.5 miles,Partick Station,0.5 miles
https://www.rightmove.co.uk/properties/148858535#/?channel=RES_LET,"Shakespeare Street, Glasgow, G20","£1,150 pcm",2,1,06/06/2024,25/06/2024,£300,Furnished,Flat,Hillhead Station,0.7 miles,Kelvinbridge Station,0.8 miles,Gilsochill Station,0.9 miles
https://www.rightmove.co.uk/properties/148174655#/?channel=RES_LET,"Dervaig Wynd, Newton Mearns","£1,550 pcm",2,2,06/06/2024,Now,"£1,750",Unfurnished,Apartment,Patterton Station,1.9 miles,Whitecraigs Station,2.3 miles,Williamwood Station,3.1 miles
https://www.rightmove.co.uk/properties/148849373#/?channel=RES_LET,"Queen Margaret Drive, North Kelvinside, Glasgow, G20","£2,100 pcm",3,1,06/06/2024,08/07/2024,"£3,150",Furnished,Flat,Kelvinbridge Station,0.5 miles,Hillhead Station,0.6 miles,St. George's Cross Station,0.8 miles
https://www.rightmove.co.uk/properties/148849268#/?channel=RES_LET,"Park Circus Place, Glasgow, G3","£1,450 pcm",2,2,06/06/2024,29/06/2024,"£2,175",Furnished,Flat,Charing Cross (Glasgow) Station,0.2 miles,St. George's Cross Station,0.4 miles,Kelvinbridge Station,0.4 miles
https://www.rightmove.co.uk/properties/148849223#/?channel=RES_LET,"Onslow Drive, Dennistoun","£1,100 pcm",2,2,06/06/2024,Now,"£1,375",Unfurnished,Flat,Alexandra Parade Station,0.2 miles,Duke Street Station,0.3 miles,Bellgrove Station,0.5 miles
https://www.rightmove.co.uk/properties/149366045#/?channel=RES_LET,Main Street Bridgeton Glasgow,£895 pcm,2,,19/06/2024,Now,Ask agent,Unfurnished,Flat,Bridgeton Station,0.2 miles,Dalmarnock Station,0.4 miles,Bellgrove Station,0.8 miles
https://www.rightmove.co.uk/properties/148848998#/?channel=RES_LET,"St George's Road, Glasgow, G3","£1,050 pcm",2,1,06/06/2024,29/06/2024,"£1,575",Unfurnished,Flat,St. George's Cross Station,0.1 miles,Cowcaddens Station,0.4 miles,Charing Cross (Glasgow) Station,0.4 miles
https://www.rightmove.co.uk/properties/148847618#/?channel=RES_LET,"Victoria Road, Shawlands","£1,350 pcm",2,1,06/06/2024,Now,"£1,688",Unfurnished,Apartment,Queens Park (Glasgow) Station,0.1 miles,Pollokshields East Station,0.4 miles,Crosshill Station,0.4 miles
https://www.rightmove.co.uk/properties/148847231#/?channel=RES_LET,"Shanks Street, Glasgow","£1,450 pcm",2,2,06/06/2024,08/07/2024,"£2,007",Ask agent,Flat,Hillhead Station,0.7 miles,Kelvinbridge Station,0.8 miles,Gilsochill Station,0.9 miles
https://www.rightmove.co.uk/properties/148034057#/?channel=RES_LET,"Trainard Avenue, Tollcross, Glasgow, G32",£850 pcm,2,1,06/06/2024,Now,£850,Furnished,Flat,Carntyne Station,0.6 miles,Shettleston Station,0.8 miles,Carmyle Station,1.0 miles
https://www.rightmove.co.uk/properties/148942223#/?channel=RES_LET,"Grieve Croft, Bothwell","£2,400 pcm",4,1,06/06/2024,28/06/2024,"£2,500",Unfurnished,House,Blantyre Station,0.4 miles,Hamilton West Station,1.6 miles,Uddingston Station,1.7 miles
https://www.rightmove.co.uk/properties/148844579#/?channel=RES_LET,"Virginia Street, Glasgow, G1",£900 pcm,1,1,06/06/2024,Now,"£1,000",Unfurnished,Flat,Argyle Street Station,0.1 miles,St. Enoch Station,0.2 miles,Glasgow Queen Street Station,0.3 miles
https://www.rightmove.co.uk/properties/148844537#/?channel=RES_LET,"Hughenden Lane, Glasgow, G12",£850 pcm,1,1,06/06/2024,27/06/2024,"£1,275",Furnished,Flat,Hyndland Station,0.2 miles,Jordanhill Station,0.6 miles,Anniesland Station,0.6 miles
https://www.rightmove.co.uk/properties/13092702#/?channel=RES_LET,"Shettleston Road,Glasgow,G32",£730 pcm,2,,06/06/2024,Ask agent,£730,Unfurnished,Flat,Carntyne Station,0.3 miles,Shettleston Station,0.5 miles,Carmyle Station,1.3 miles
https://www.rightmove.co.uk/properties/148843136#/?channel=RES_LET,"Partickhill Road, Glasgow, G11","£1,050 pcm",1,1,06/06/2024,Now,"£1,575",Unfurnished,Flat,Partick Station,0.3 miles,Partick Station,0.3 miles,Kelvinhall Station,0.4 miles
https://www.rightmove.co.uk/properties/148843103#/?channel=RES_LET,"Glasgow Harbour Terraces, Glasgow, G11 6BH","£1,200 pcm",2,2,06/06/2024,30/08/2024,"£1,200",Unfurnished,Apartment,Partick Station,0.4 miles,Partick Station,0.4 miles,Govan Station,0.6 miles
https://www.rightmove.co.uk/properties/148842884#/?channel=RES_LET,"Hill Street, Garnethill, Glasgow, G3","£1,295 pcm",2,1,06/06/2024,Now,"£1,942","Furnished or unfurnished, landlord is flexible",Flat,Cowcaddens Station,0.1 miles,Buchanan Street Station,0.3 miles,Glasgow Queen Street Station,0.5 miles
https://www.rightmove.co.uk/properties/148842632#/?channel=RES_LET,"Inverlair Avenue, Glasgow, G43","£1,250 pcm",2,2,06/06/2024,Now,"£1,875",Unfurnished,Flat,Cathcart Station,0.3 miles,Langside Station,0.4 miles,Mount Florida Station,0.4 miles
https://www.rightmove.co.uk/properties/148841972#/?channel=RES_LET,"Pollokshaws Road, Glasgow, G41","£1,650 pcm",2,2,06/06/2024,01/07/2024,"£2,475",Furnished,Flat,Crossmyloof Station,0.3 miles,Shawlands Station,0.3 miles,Pollokshaws East Station,0.4 miles
https://www.rightmove.co.uk/properties/148841234#/?channel=RES_LET,"Park Gardens, Glasgow, Glasgow City, G3","£3,995 pcm",3,4,06/06/2024,Now,"£5,992",Furnished,Flat,Charing Cross (Glasgow) Station,0.3 miles,Exhibition Centre Station,0.4 miles,Kelvinbridge Station,0.5 miles
https://www.rightmove.co.uk/properties/148840229#/?channel=RES_LET,"Birken Road, Lenzie, Glasgow","£1,495 pcm",3,2,06/06/2024,24/06/2024,"£2,070",Unfurnished,Semi-Detached,Lenzie Station,0.4 miles,Stepps Station,2.2 miles,Robroyston Station,2.6 miles
https://www.rightmove.co.uk/properties/148840193#/?channel=RES_LET,"Torness Street, Partick, Glasgow, G11",£895 pcm,1,,06/06/2024,Now,"£1,312",Furnished,Flat,Kelvinhall Station,0.1 miles,Hillhead Station,0.4 miles,Partick Station,0.4 miles
https://www.rightmove.co.uk/properties/148839086#/?channel=RES_LET,"Crosshill Avenue, Lenzie",£875 pcm,3,1,06/06/2024,30/06/2024,"£1,211",Ask agent,Flat,Lenzie Station,0.7 miles,Stepps Station,2.8 miles,Robroyston Station,3.1 miles
https://www.rightmove.co.uk/properties/14309616#/?channel=RES_LET,"Strathclyde Gardens,Cambuslang,Glasgow,G72",£795 pcm,2,2,06/06/2024,Now,£995,Unfurnished,Flat,Newton Station,0.6 miles,Kirkhill Station,1.4 miles,Cambuslang Station,1.7 miles
https://www.rightmove.co.uk/properties/147677468#/?channel=RES_LET,"25 St Peters Street, Glasgow, G4 9HH",£995 pcm,1,1,06/06/2024,Now,£995,Furnished,Flat,St. George's Cross Station,0.1 miles,Cowcaddens Station,0.4 miles,Charing Cross (Glasgow) Station,0.4 miles
https://www.rightmove.co.uk/properties/148838486#/?channel=RES_LET,"Bellrock Crescent, Glasgow, G33",£795 pcm,2,1,06/06/2024,Now,£895,Unfurnished,Flat,Carntyne Station,0.9 miles,Shettleston Station,1.0 miles,Robroyston Station,1.4 miles
https://www.rightmove.co.uk/properties/148838282#/?channel=RES_LET,"Orkney Place, Govan, Glasgow, G51",£695 pcm,1,1,06/06/2024,Now,£695,Unfurnished,Flat,Govan Station,0.1 miles,Ibrox Station,0.5 miles,Partick Station,0.7 miles
https://www.rightmove.co.uk/properties/148838018#/?channel=RES_LET,"Minerva Way, Finnieston, Glasgow, G3","£2,400 pcm",4,2,06/06/2024,10/07/2024,"£2,600",Furnished,Flat,Exhibition Centre Station,0.2 miles,Charing Cross (Glasgow) Station,0.6 miles,Anderston Station,0.7 miles
https://www.rightmove.co.uk/properties/148836056#/?channel=RES_LET,"Dalhousie Court, West Graham Street, Glasgow, G4 9LH","£1,100 pcm",2,1,06/06/2024,11/07/2024,"£1,100",Furnished,Apartment,Cowcaddens Station,0.1 miles,St. George's Cross Station,0.4 miles,Buchanan Street Station,0.4 miles
https://www.rightmove.co.uk/properties/148832561#/?channel=RES_LET,"Hannah Gardens, Glasgow, G64","£1,795 pcm",4,,06/06/2024,Ask agent,Ask agent,Unfurnished,Detached,Bishopbriggs Station,1.1 miles,Robroyston Station,1.5 miles,Lenzie Station,2.0 miles
https://www.rightmove.co.uk/properties/149438387#/?channel=RES_LET,"Anderston Quay, Glasgow, G3","£1,264 pcm",1,1,21/06/2024,Ask agent,Ask agent,Unfurnished,Flat,Anderston Station,0.2 miles,Bridge Street Station,0.5 miles,West Street Station,0.5 miles
https://www.rightmove.co.uk/properties/133226801#/?channel=RES_LET,"Templeton Court, Bridgeton, Glasgow, G40","£3,300 pcm",2,2,06/06/2024,Now,£0,Furnished,Flat,Bridgeton Station,0.3 miles,Bellgrove Station,0.6 miles,High Street (Glasgow) Station,0.7 miles
https://www.rightmove.co.uk/properties/148892831#/?channel=RES_LET,"Dalintober Street, Glasgow, G5","£1,400 pcm",1,1,06/06/2024,Now,"£1,500",Furnished,Flat,West Street Station,0.3 miles,Bridge Street Station,0.3 miles,Anderston Station,0.5 miles
https://www.rightmove.co.uk/properties/148681949#/?channel=RES_LET,"Cumbernauld Road, Glasgow, G31",£825 pcm,2,1,06/06/2024,Now,£925,Unfurnished,Flat,Alexandra Parade Station,0.1 miles,Duke Street Station,0.3 miles,Bellgrove Station,0.7 miles
https://www.rightmove.co.uk/properties/149032667#/?channel=RES_LET,"Dykemuir Street, Balornock, Glasgow, G21",£990 pcm,2,1,06/06/2024,Now,"£1,190",Furnished,Flat,Barnhill Station,0.5 miles,Springburn Station,0.7 miles,Alexandra Parade Station,1.1 miles
https://www.rightmove.co.uk/properties/148829285#/?channel=RES_LET,"One bed Unfurnished @ Dumbarton Rd, G11",£910 pcm,1,1,06/06/2024,15/07/2024,"£1,010",Unfurnished,Flat,Kelvinhall Station,0.1 miles,Partick Station,0.4 miles,Partick Station,0.4 miles
https://www.rightmove.co.uk/properties/148827746#/?channel=RES_LET,"Abbey Drive, Jordanhill, Glasgow, G14",£850 pcm,1,1,06/06/2024,01/07/2024,"£1,275",Unfurnished,Flat,Jordanhill Station,0.1 miles,Hyndland Station,0.5 miles,Anniesland Station,0.6 miles
https://www.rightmove.co.uk/properties/129837839#/?channel=RES_LET,"Hilton Road, Glasgow, G64",£925 pcm,2,,06/06/2024,Ask agent,Ask agent,Unfurnished,Flat,Bishopbriggs Station,0.7 miles,Ashfield Station,2.0 miles,Possilpark & Parkhouse Station,2.2 miles
https://www.rightmove.co.uk/properties/148824575#/?channel=RES_LET,"Canada Court, Glasgow, G1","£1,200 pcm",2,1,06/06/2024,01/07/2024,"£1,200",Furnished,Flat,Argyle Street Station,0.2 miles,St. Enoch Station,0.2 miles,Glasgow Queen Street Station,0.2 miles
https://www.rightmove.co.uk/properties/148824095#/?channel=RES_LET,"Maukinfauld Road, Tollcross",£795 pcm,2,1,06/06/2024,Now,£795,Unfurnished,Flat,Carntyne Station,0.9 miles,Dalmarnock Station,1.1 miles,Rutherglen Station,1.3 miles
https://www.rightmove.co.uk/properties/101888597#/?channel=RES_LET,"Greenfield Place, Glasgow, G32",£695 pcm,1,,06/06/2024,01/07/2024,£795,Unfurnished,Flat,Shettleston Station,0.1 miles,Carntyne Station,0.7 miles,Garrowhill Station,1.2 miles
https://www.rightmove.co.uk/properties/135559835#/?channel=RES_LET,"Tollcross Road, Glasgow, G31",£725 pcm,1,1,06/06/2024,08/07/2024,£825,Unfurnished,Flat,Carntyne Station,0.6 miles,Shettleston Station,1.2 miles,Duke Street Station,1.2 miles
https://www.rightmove.co.uk/properties/148822439#/?channel=RES_LET,Spacious 2 bed with office - Buccleuch St G3,"£1,500 pcm",2,2,06/06/2024,10/07/2024,"£1,600",Furnished,Flat,Cowcaddens Station,0.1 miles,Buchanan Street Station,0.3 miles,Glasgow Queen Street Station,0.5 miles
https://www.rightmove.co.uk/properties/148819820#/?channel=RES_LET,"Queen Street, City Centre, Glasgow, G1","£1,395 pcm",2,1,06/06/2024,Now,"£1,600",Furnished,Flat,Glasgow Queen Street Station,0.2 miles,St. Enoch Station,0.2 miles,Argyle Street Station,0.2 miles
